topology,instance_seed,n_requests,calibration,sampler,reads,sweeps,solver_seed,independent_reads,n_samples,n_distinct_samples,raw_feasible_rate,any_raw_feasible,repaired_gap_pct
grid3x3_c4,51,16,conventional,sa,100,default,202,True,100,65,0.6,1.0,47.559409157365515
grid3x3_c4,51,16,resource_aware_per,sa,10,10000,101,True,10,10,0.4,1.0,3.4155421943514597
grid3x3_c4,51,16,resource_aware_per,sa,10,10000,202,True,10,10,0.2,1.0,0.0
grid3x3_c4,51,16,resource_aware_per,sa,10,default,101,True,10,10,0.1,1.0,5.414959743764576
grid3x3_c4,51,16,resource_aware_per,sa,10,default,202,True,10,10,0.5,1.0,4.718409626668145
grid3x3_c4,51,16,resource_aware_per,sa,100,default,101,True,100,100,0.16,1.0,3.099134640542656
grid3x3_c4,51,16,resource_aware_per,sa,100,default,202,True,100,100,0.25,1.0,1.2715796500087464
grid3x3_c4,51,24,conventional,sa,10,10000,101,True,10,8,0.4,1.0,65.4562044641675
grid3x3_c4,51,24,conventional,sa,10,10000,202,True,10,7,0.5,1.0,99.08456540164022
grid3x3_c4,51,24,conventional,sa,10,default,101,True,10,8,0.4,1.0,81.46394609370644
grid3x3_c4,51,24,conventional,sa,10,default,202,True,10,7,0.5,1.0,99.08456540164022
grid3x3_c4,51,24,conventional,sa,100,default,101,True,100,58,0.45,1.0,62.71994411451599
grid3x3_c4,51,24,conventional,sa,100,default,202,True,100,48,0.37,1.0,67.81413417211549
grid3x3_c4,51,24,resource_aware_per,sa,10,10000,101,True,10,8,0.5,1.0,53.182740691867544
grid3x3_c4,51,24,resource_aware_per,sa,10,10000,202,True,10,8,0.5,1.0,95.6192738017796
grid3x3_c4,51,24,resource_aware_per,sa,10,default,101,True,10,8,0.4,1.0,72.90092340141108
grid3x3_c4,51,24,resource_aware_per,sa,10,default,202,True,10,8,0.5,1.0,95.6192738017796
grid3x3_c4,51,24,resource_aware_per,sa,100,default,101,True,100,49,0.48,1.0,71.59252654385152
grid3x3_c4,51,24,resource_aware_per,sa,100,default,202,True,100,45,0.4,1.0,71.84562408357297
grid3x3_c4,52,8,conventional,sa,10,10000,101,True,10,9,0.5,1.0,33.67659196273457
grid3x3_c4,52,8,conventional,sa,10,10000,202,True,10,9,0.3,1.0,45.192393349587896
grid3x3_c4,52,8,conventional,sa,10,default,101,True,10,8,0.5,1.0,33.67659196273457
grid3x3_c4,52,8,conventional,sa,10,default,202,True,10,9,0.3,1.0,45.192393349587896
grid3x3_c4,52,8,conventional,sa,100,default,101,True,100,61,0.4,1.0,33.52030665537791
grid3x3_c4,52,8,conventional,sa,100,default,202,True,100,53,0.43,1.0,36.63453667252481
grid3x3_c4,52,8,resource_aware_per,sa,10,10000,101,True,10,10,0.6,1.0,8.701416782164175
grid3x3_c4,52,8,resource_aware_per,sa,10,10000,202,True,10,10,0.5,1.0,8.701416782164175
grid3x3_c4,52,8,resource_aware_per,sa,10,default,101,True,10,10,0.5,1.0,8.701416782164175
grid3x3_c4,52,8,resource_aware_per,sa,10,default,202,True,10,10,0.5,1.0,24.818889873213735
grid3x3_c4,52,8,resource_aware_per,sa,100,default,101,True,100,100,0.49,1.0,1.9687865594492595e-14
grid3x3_c4,52,8,resource_aware_per,sa,100,default,202,True,100,100,0.53,1.0,1.9687865594492595e-14
grid3x3_c4,52,16,conventional,sa,10,10000,101,True,10,10,0.2,1.0,62.21078557158934
grid3x3_c4,52,16,conventional,sa,10,10000,202,True,10,10,0.1,1.0,72.96528434466359
grid3x3_c4,52,16,conventional,sa,10,default,101,True,10,10,0.1,1.0,62.21078557158934
grid3x3_c4,52,16,conventional,sa,10,default,202,True,10,9,0.1,1.0,72.96528434466359
grid3x3_c4,52,16,conventional,sa,100,default,101,True,100,48,0.27,1.0,62.21078557158934
grid3x3_c4,52,16,conventional,sa,100,default,202,True,100,46,0.26,1.0,42.52187099642576
grid3x3_c4,52,16,resource_aware_per,sa,10,10000,101,True,10,10,0.1,1.0,62.21078557158934
grid3x3_c4,52,16,resource_aware_per,sa,10,10000,202,True,10,8,0.1,1.0,77.01246044275395
grid3x3_c4,52,16,resource_aware_per,sa,10,default,101,True,10,9,0.2,1.0,62.21078557158934
grid3x3_c4,52,16,resource_aware_per,sa,10,default,202,True,10,9,0.1,1.0,77.01246044275395
grid3x3_c4,52,16,resource_aware_per,sa,100,default,101,True,100,33,0.21,1.0,62.21078557158934
grid3x3_c4,52,16,resource_aware_per,sa,100,default,202,True,100,39,0.24,1.0,52.111981314060436
grid3x3_c4,52,24,conventional,sa,10,10000,101,True,10,8,0.1,1.0,74.85048904542832
grid3x3_c4,52,24,conventional,sa,10,10000,202,True,10,7,0.1,1.0,69.28056044244482
grid3x3_c4,52,24,conventional,sa,10,default,101,True,10,8,0.1,1.0,69.28056044244482
grid3x3_c4,52,24,conventional,sa,10,default,202,True,10,7,0.1,1.0,79.18752509767222
grid3x3_c4,52,24,conventional,sa,100,default,101,True,100,48,0.2,1.0,63.17889556019908
grid3x3_c4,52,24,conventional,sa,100,default,202,True,100,49,0.2,1.0,59.00523210161774
grid3x3_c4,52,24,resource_aware_per,sa,10,10000,101,True,10,8,0.1,1.0,82.44874367452717
grid3x3_c4,52,24,resource_aware_per,sa,10,10000,202,True,10,8,0.2,1.0,83.08032914578433
grid3x3_c4,52,24,resource_aware_per,sa,10,default,101,True,10,7,0.1,1.0,82.90239714780293
grid3x3_c4,52,24,resource_aware_per,sa,10,default,202,True,10,7,0.2,1.0,74.36399294951958
grid3x3_c4,52,24,resource_aware_per,sa,100,default,101,True,100,50,0.22,1.0,63.13785765952275
grid3x3_c4,52,24,resource_aware_per,sa,100,default,202,True,100,51,0.19,1.0,54.003220331467496
grid3x3_c4,53,8,conventional,sa,10,10000,101,True,10,4,0.8,1.0,59.74067403574824
grid3x3_c4,53,8,conventional,sa,10,10000,202,True,10,8,0.3,1.0,51.3911818277445
grid3x3_c4,53,8,conventional,sa,10,default,101,True,10,4,0.8,1.0,59.74067403574824
grid3x3_c4,53,8,conventional,sa,10,default,202,True,10,8,0.3,1.0,47.29382508446501
grid3x3_c4,53,8,conventional,sa,100,default,101,True,100,42,0.49,1.0,32.59922027478547
grid3x3_c4,53,8,conventional,sa,100,default,202,True,100,61,0.32,1.0,12.368993962140873
grid3x3_c4,53,8,resource_aware_per,sa,10,10000,101,True,10,10,0.3,1.0,22.662081258609017
grid3x3_c4,53,8,resource_aware_per,sa,10,10000,202,True,10,10,0.1,1.0,33.93620498812875
grid3x3_c4,53,8,resource_aware_per,sa,10,default,101,True,10,10,0.2,1.0,22.662081258609017
grid3x3_c4,53,8,resource_aware_per,sa,10,default,202,True,10,10,0.3,1.0,13.614215042873582
grid3x3_c4,53,8,resource_aware_per,sa,100,default,101,True,100,100,0.14,1.0,17.844558793119948
grid3x3_c4,53,8,resource_aware_per,sa,100,default,202,True,100,99,0.2,1.0,5.927167522200156
grid3x3_c4,53,16,conventional,sa,10,10000,101,True,10,9,0.1,1.0,74.51467926081429
grid3x3_c4,53,16,conventional,sa,10,10000,202,True,10,10,0.0,0.0,79.10317444600629
grid3x3_c4,53,16,conventional,sa,10,default,101,True,10,8,0.1,1.0,81.44962539746305
grid3x3_c4,53,16,conventional,sa,10,default,202,True,10,8,0.0,0.0,71.51826862990349
grid3x3_c4,53,16,conventional,sa,100,default,101,True,100,48,0.12,1.0,58.97807050179647
grid3x3_c4,53,16,conventional,sa,100,default,202,True,100,59,0.08,1.0,71.51826862990349
grid3x3_c4,53,16,resource_aware_per,sa,10,10000,101,True,10,8,0.3,1.0,81.44962539746305
grid3x3_c4,53,16,resource_aware_per,sa,10,10000,202,True,10,7,0.2,1.0,82.33430878870863
grid3x3_c4,53,16,resource_aware_per,sa,10,default,101,True,10,8,0.3,1.0,81.44962539746305
grid3x3_c4,53,16,resource_aware_per,sa,10,default,202,True,10,6,0.3,1.0,82.33430878870863
grid3x3_c4,53,16,resource_aware_per,sa,100,default,101,True,100,49,0.26,1.0,59.92746783842077
grid3x3_c4,53,16,resource_aware_per,sa,100,default,202,True,100,43,0.27,1.0,69.24431687225359
grid3x3_c4,53,24,conventional,sa,10,10000,101,True,10,9,0.5,1.0,91.55287061001424
grid3x3_c4,53,24,conventional,sa,10,10000,202,True,10,7,0.4,1.0,88.683264682469
grid3x3_c4,53,24,conventional,sa,10,default,101,True,10,9,0.6,1.0,91.55287061001424
grid3x3_c4,53,24,conventional,sa,10,default,202,True,10,6,0.5,1.0,96.38918733574197
grid3x3_c4,53,24,conventional,sa,100,default,101,True,100,50,0.49,1.0,67.97580581355341
grid3x3_c4,53,24,conventional,sa,100,default,202,True,100,50,0.53,1.0,63.76323188210898
grid3x3_c4,53,24,resource_aware_per,sa,10,10000,101,True,10,8,0.5,1.0,91.55287061001424
grid3x3_c4,53,24,resource_aware_per,sa,10,10000,202,True,10,7,0.4,1.0,93.26266188697134
grid3x3_c4,53,24,resource_aware_per,sa,10,default,101,True,10,8,0.5,1.0,91.55287061001424
grid3x3_c4,53,24,resource_aware_per,sa,10,default,202,True,10,5,0.5,1.0,96.38918733574197
grid3x3_c4,53,24,resource_aware_per,sa,100,default,101,True,100,47,0.48,1.0,81.12166418805077
grid3x3_c4,53,24,resource_aware_per,sa,100,default,202,True,100,42,0.51,1.0,82.7002010484059
grid3x3_c4,54,8,conventional,sa,10,10000,101,True,10,9,0.3,1.0,46.04612354674858
grid3x3_c4,54,8,conventional,sa,10,10000,202,True,10,9,0.3,1.0,53.81275701762543
grid3x3_c4,54,8,conventional,sa,10,default,101,True,10,10,0.3,1.0,46.04612354674858
grid3x3_c4,54,8,conventional,sa,10,default,202,True,10,9,0.3,1.0,56.614044684961826
grid3x3_c4,54,8,conventional,sa,100,default,101,True,100,63,0.23,1.0,20.80813658819085
grid3x3_c4,54,8,conventional,sa,100,default,202,True,100,68,0.22,1.0,28.01807369603906
grid3x3_c4,54,8,resource_aware_per,sa,10,10000,101,True,10,10,0.1,1.0,25.703046314532532
grid3x3_c4,54,8,resource_aware_per,sa,10,10000,202,True,10,10,0.2,1.0,20.80813658819085
grid3x3_c4,54,8,resource_aware_per,sa,10,default,101,True,10,10,0.1,1.0,26.07874127794853
grid3x3_c4,54,8,resource_aware_per,sa,10,default,202,True,10,10,0.1,1.0,50.13714037346486
grid3x3_c4,54,8,resource_aware_per,sa,100,default,101,True,100,98,0.1,1.0,17.137282279754515
grid3x3_c4,54,8,resource_aware_per,sa,100,default,202,True,100,100,0.06,1.0,23.076607093432546
grid3x3_c4,54,16,conventional,sa,10,10000,101,True,10,7,0.5,1.0,81.87145501229624
grid3x3_c4,54,16,conventional,sa,10,10000,202,True,10,6,0.5,1.0,74.38111937822828
grid3x3_c4,54,16,conventional,sa,10,default,101,True,10,7,0.5,1.0,81.87145501229624
grid3x3_c4,54,16,conventional,sa,10,default,202,True,10,6,0.5,1.0,89.43353039580165
grid3x3_c4,54,16,conventional,sa,100,default,101,True,100,26,0.49,1.0,81.87145501229624
grid3x3_c4,54,16,conventional,sa,100,default,202,True,100,23,0.48,1.0,81.87145501229624
grid3x3_c4,54,16,resource_aware_per,sa,10,10000,101,True,10,6,0.4,1.0,89.43353039580165
grid3x3_c4,54,16,resource_aware_per,sa,10,10000,202,True,10,6,0.5,1.0,89.43353039580165
grid3x3_c4,54,16,resource_aware_per,sa,10,default,101,True,10,6,0.4,1.0,89.43353039580165
grid3x3_c4,54,16,resource_aware_per,sa,10,default,202,True,10,6,0.5,1.0,89.43353039580165
grid3x3_c4,54,16,resource_aware_per,sa,100,default,101,True,100,20,0.5,1.0,81.99178988213012
grid3x3_c4,54,16,resource_aware_per,sa,100,default,202,True,100,21,0.48,1.0,81.46798076224567
grid3x3_c4,54,24,conventional,sa,10,10000,101,True,10,7,0.5,1.0,88.93269614608862
grid3x3_c4,54,24,conventional,sa,10,10000,202,True,10,6,0.7,1.0,87.39237531150475
grid3x3_c4,54,24,conventional,sa,10,default,101,True,10,6,0.5,1.0,88.93269614608862
grid3x3_c4,54,24,conventional,sa,10,default,202,True,10,6,0.7,1.0,91.4528266056086
grid3x3_c4,54,24,conventional,sa,100,default,101,True,100,46,0.47,1.0,78.57363042793455
grid3x3_c4,54,24,conventional,sa,100,default,202,True,100,30,0.58,1.0,70.24050830096766
grid3x3_c4,54,24,resource_aware_per,sa,10,10000,101,True,10,8,0.4,1.0,88.93269614608862
grid3x3_c4,54,24,resource_aware_per,sa,10,10000,202,True,10,7,0.6,1.0,91.4528266056086
grid3x3_c4,54,24,resource_aware_per,sa,10,default,101,True,10,8,0.4,1.0,88.93269614608862
grid3x3_c4,54,24,resource_aware_per,sa,10,default,202,True,10,7,0.6,1.0,91.4528266056086
grid3x3_c4,54,24,resource_aware_per,sa,100,default,101,True,100,44,0.47,1.0,73.83461580587294
grid3x3_c4,54,24,resource_aware_per,sa,100,default,202,True,100,36,0.54,1.0,83.10739455208801
grid3x3_c4,55,8,conventional,sa,10,10000,101,True,10,10,0.0,0.0,53.14798791180941
grid3x3_c4,55,8,conventional,sa,10,10000,202,True,10,9,0.0,0.0,43.3195138392646
grid3x3_c4,55,8,conventional,sa,10,default,101,True,10,9,0.0,0.0,56.413629222655906
grid3x3_c4,55,8,conventional,sa,10,default,202,True,10,8,0.0,0.0,43.3195138392646
grid3x3_c4,55,8,conventional,sa,100,default,101,True,100,56,0.03,1.0,56.413629222655906
grid3x3_c4,55,8,conventional,sa,100,default,202,True,100,56,0.0,0.0,42.88572426852594
grid3x3_c4,55,8,resource_aware_per,sa,10,10000,101,True,10,10,0.2,1.0,49.52352844404772
grid3x3_c4,55,8,resource_aware_per,sa,10,10000,202,True,10,10,0.0,0.0,16.26656148912917
grid3x3_c4,55,8,resource_aware_per,sa,10,default,101,True,10,10,0.0,0.0,40.094933616638
grid3x3_c4,55,8,resource_aware_per,sa,10,default,202,True,10,10,0.0,0.0,5.183278642275994
grid3x3_c4,55,8,resource_aware_per,sa,100,default,101,True,100,98,0.08,1.0,32.50510589467397
grid3x3_c4,55,8,resource_aware_per,sa,100,default,202,True,100,84,0.05,1.0,5.183278642275994
grid3x3_c4,55,16,conventional,sa,10,10000,101,True,10,10,0.2,1.0,86.42791903386039
grid3x3_c4,55,16,conventional,sa,10,10000,202,True,10,10,0.0,0.0,75.99133330891347
grid3x3_c4,55,16,conventional,sa,10,default,101,True,10,10,0.2,1.0,86.42791903386039
grid3x3_c4,55,16,conventional,sa,10,default,202,True,10,10,0.0,0.0,76.23719180041283
grid3x3_c4,55,16,conventional,sa,100,default,101,True,100,59,0.02,1.0,66.1344464536206
grid3x3_c4,55,16,conventional,sa,100,default,202,True,100,70,0.02,1.0,70.95982430501583
grid3x3_c4,55,16,resource_aware_per,sa,10,10000,101,True,10,10,0.3,1.0,88.46925562594122
grid3x3_c4,55,16,resource_aware_per,sa,10,10000,202,True,10,10,0.1,1.0,86.80382234656891
grid3x3_c4,55,16,resource_aware_per,sa,10,default,101,True,10,10,0.3,1.0,88.46925562594122
grid3x3_c4,55,16,resource_aware_per,sa,10,default,202,True,10,10,0.1,1.0,86.80382234656891
grid3x3_c4,55,16,resource_aware_per,sa,100,default,101,True,100,49,0.13,1.0,85.75644526708133
grid3x3_c4,55,16,resource_aware_per,sa,100,default,202,True,100,51,0.13,1.0,85.75644526708133
grid3x3_c4,55,24,conventional,sa,10,10000,101,True,10,9,0.2,1.0,77.82806419674698
grid3x3_c4,55,24,conventional,sa,10,10000,202,True,10,10,0.1,1.0,80.61450767078698
grid3x3_c4,55,24,conventional,sa,10,default,101,True,10,9,0.2,1.0,75.96015493004924
grid3x3_c4,55,24,conventional,sa,10,default,202,True,10,10,0.1,1.0,86.3233463224223
grid3x3_c4,55,24,conventional,sa,100,default,101,True,100,69,0.24,1.0,41.077826933786625
grid3x3_c4,55,24,conventional,sa,100,default,202,True,100,71,0.15,1.0,68.14129472009407
grid3x3_c4,55,24,resource_aware_per,sa,10,10000,101,True,10,9,0.4,1.0,75.96015493004924
grid3x3_c4,55,24,resource_aware_per,sa,10,10000,202,True,10,10,0.1,1.0,78.72060363910543
grid3x3_c4,55,24,resource_aware_per,sa,10,default,101,True,10,9,0.4,1.0,75.96015493004924
grid3x3_c4,55,24,resource_aware_per,sa,10,default,202,True,10,10,0.1,1.0,78.72060363910543
grid3x3_c4,55,24,resource_aware_per,sa,100,default,101,True,100,64,0.27,1.0,69.7163876333219
grid3x3_c4,55,24,resource_aware_per,sa,100,default,202,True,100,68,0.2,1.0,66.82989066654089
grid3x3_c4,56,8,conventional,sa,10,10000,101,True,10,10,0.0,0.0,52.00067339317498
grid3x3_c4,56,8,conventional,sa,10,10000,202,True,10,10,0.0,0.0,18.32341165604084
grid3x3_c4,56,8,conventional,sa,10,default,101,True,10,10,0.0,0.0,52.00067339317498
grid3x3_c4,56,8,conventional,sa,10,default,202,True,10,10,0.0,0.0,18.32341165604084
grid3x3_c4,56,8,conventional,sa,100,default,101,True,100,74,0.12,1.0,13.513028627260573
grid3x3_c4,56,8,conventional,sa,100,default,202,True,100,70,0.06,1.0,14.065255990645834
grid3x3_c4,56,8,resource_aware_per,sa,10,10000,101,True,10,10,0.3,1.0,40.982657104427474
grid3x3_c4,56,8,resource_aware_per,sa,10,10000,202,True,10,10,0.2,1.0,27.9126913406644
grid3x3_c4,56,8,resource_aware_per,sa,10,default,101,True,10,10,0.3,1.0,40.982657104427474
grid3x3_c4,56,8,resource_aware_per,sa,10,default,202,True,10,10,0.1,1.0,30.189977468934053
grid3x3_c4,56,8,resource_aware_per,sa,100,default,101,True,100,100,0.14,1.0,6.7087455974006325
grid3x3_c4,56,8,resource_aware_per,sa,100,default,202,True,100,100,0.15,1.0,1.3980599304336696
grid3x3_c4,56,16,conventional,sa,10,10000,101,True,10,10,0.1,1.0,61.50130768785101
grid3x3_c4,56,16,conventional,sa,10,10000,202,True,10,10,0.0,0.0,60.95423159246266
grid3x3_c4,56,16,conventional,sa,10,default,101,True,10,10,0.1,1.0,61.50130768785101
grid3x3_c4,56,16,conventional,sa,10,default,202,True,10,10,0.0,0.0,66.68564018122534
grid3x3_c4,56,16,conventional,sa,100,default,101,True,100,65,0.11,1.0,61.50130768785101
grid3x3_c4,56,16,conventional,sa,100,default,202,True,100,63,0.07,1.0,61.50130768785101
grid3x3_c4,56,16,resource_aware_per,sa,10,10000,101,True,10,10,0.1,1.0,75.15649506426318
grid3x3_c4,56,16,resource_aware_per,sa,10,10000,202,True,10,10,0.1,1.0,64.2860512053726
grid3x3_c4,56,16,resource_aware_per,sa,10,default,101,True,10,10,0.1,1.0,75.15649506426318
grid3x3_c4,56,16,resource_aware_per,sa,10,default,202,True,10,10,0.1,1.0,64.2860512053726
grid3x3_c4,56,16,resource_aware_per,sa,100,default,101,True,100,62,0.12,1.0,61.50130768785101
grid3x3_c4,56,16,resource_aware_per,sa,100,default,202,True,100,64,0.1,1.0,61.50130768785101
grid3x3_c4,56,24,conventional,sa,10,10000,101,True,10,10,0.2,1.0,78.54000639821648
grid3x3_c4,56,24,conventional,sa,10,10000,202,True,10,9,0.1,1.0,86.89231944127506
grid3x3_c4,56,24,conventional,sa,10,default,101,True,10,10,0.2,1.0,80.557598079433
grid3x3_c4,56,24,conventional,sa,10,default,202,True,10,8,0.2,1.0,86.89231944127506
grid3x3_c4,56,24,conventional,sa,100,default,101,True,100,53,0.13,1.0,64.32015660915647
grid3x3_c4,56,24,conventional,sa,100,default,202,True,100,48,0.14,1.0,76.81520178747594
grid3x3_c4,56,24,resource_aware_per,sa,10,10000,101,True,10,10,0.3,1.0,66.80899613925733
grid3x3_c4,56,24,resource_aware_per,sa,10,10000,202,True,10,9,0.1,1.0,62.895360116464495
grid3x3_c4,56,24,resource_aware_per,sa,10,default,101,True,10,9,0.3,1.0,78.54000639821648
grid3x3_c4,56,24,resource_aware_per,sa,10,default,202,True,10,9,0.1,1.0,62.895360116464495
grid3x3_c4,56,24,resource_aware_per,sa,100,default,101,True,100,51,0.19,1.0,70.77375094494498
grid3x3_c4,56,24,resource_aware_per,sa,100,default,202,True,100,42,0.17,1.0,62.895360116464495
grid3x3_c4,57,8,conventional,sa,10,10000,101,True,10,5,0.0,0.0,80.90331049455325
grid3x3_c4,57,8,conventional,sa,10,10000,202,True,10,7,0.0,0.0,71.52411069236081
grid3x3_c4,57,8,conventional,sa,10,default,101,True,10,3,0.0,0.0,80.90331049455325
grid3x3_c4,57,8,conventional,sa,10,default,202,True,10,6,0.0,0.0,71.52411069236081
grid3x3_c4,57,8,conventional,sa,100,default,101,True,100,33,0.05,1.0,45.4975775894026
grid3x3_c4,57,8,conventional,sa,100,default,202,True,100,39,0.07,1.0,45.4975775894026
grid3x3_c4,57,8,resource_aware_per,sa,10,10000,101,True,10,10,0.1,1.0,34.68741332372968
grid3x3_c4,57,8,resource_aware_per,sa,10,10000,202,True,10,10,0.1,1.0,34.68741332372968
grid3x3_c4,57,8,resource_aware_per,sa,10,default,101,True,10,10,0.1,1.0,49.404828564693865
grid3x3_c4,57,8,resource_aware_per,sa,10,default,202,True,10,10,0.1,1.0,49.404828564693865
grid3x3_c4,57,8,resource_aware_per,sa,100,default,101,True,100,98,0.09,1.0,-1.6953309834731602e-14
grid3x3_c4,57,8,resource_aware_per,sa,100,default,202,True,100,98,0.13,1.0,-1.6953309834731602e-14
grid3x3_c4,57,16,conventional,sa,10,10000,101,True,10,6,0.3,1.0,85.71180874011654
grid3x3_c4,57,16,conventional,sa,10,10000,202,True,10,9,0.1,1.0,91.88416773498616
grid3x3_c4,57,16,conventional,sa,10,default,101,True,10,6,0.3,1.0,85.71180874011654
grid3x3_c4,57,16,conventional,sa,10,default,202,True,10,9,0.1,1.0,89.71922509537603
grid3x3_c4,57,16,conventional,sa,100,default,101,True,100,37,0.24,1.0,69.08054283020692
grid3x3_c4,57,16,conventional,sa,100,default,202,True,100,39,0.21,1.0,65.77298177526049
grid3x3_c4,57,16,resource_aware_per,sa,10,10000,101,True,10,6,0.3,1.0,85.71180874011654
grid3x3_c4,57,16,resource_aware_per,sa,10,10000,202,True,10,8,0.2,1.0,89.71922509537603
grid3x3_c4,57,16,resource_aware_per,sa,10,default,101,True,10,6,0.3,1.0,85.71180874011654
grid3x3_c4,57,16,resource_aware_per,sa,10,default,202,True,10,8,0.2,1.0,89.71922509537603
grid3x3_c4,57,16,resource_aware_per,sa,100,default,101,True,100,25,0.25,1.0,85.71180874011654
grid3x3_c4,57,16,resource_aware_per,sa,100,default,202,True,100,29,0.23,1.0,77.7758393351436
grid3x3_c4,57,24,conventional,sa,10,10000,101,True,10,10,0.3,1.0,69.6490354413353
grid3x3_c4,57,24,conventional,sa,10,10000,202,True,10,10,0.4,1.0,59.165019383318445
grid3x3_c4,57,24,conventional,sa,10,default,101,True,10,10,0.3,1.0,69.6490354413353
grid3x3_c4,57,24,conventional,sa,10,default,202,True,10,10,0.4,1.0,68.33296509586431
grid3x3_c4,57,24,conventional,sa,100,default,101,True,100,50,0.24,1.0,64.06335555045759
grid3x3_c4,57,24,conventional,sa,100,default,202,True,100,62,0.2,1.0,68.33296509586431
grid3x3_c4,57,24,resource_aware_per,sa,10,10000,101,True,10,10,0.3,1.0,62.77979266510292
grid3x3_c4,57,24,resource_aware_per,sa,10,10000,202,True,10,10,0.5,1.0,52.42745317284479
grid3x3_c4,57,24,resource_aware_per,sa,10,default,101,True,10,10,0.3,1.0,77.52077066347599
grid3x3_c4,57,24,resource_aware_per,sa,10,default,202,True,10,10,0.4,1.0,58.654405735247025
grid3x3_c4,57,24,resource_aware_per,sa,100,default,101,True,100,57,0.28,1.0,65.06584799636585
grid3x3_c4,57,24,resource_aware_per,sa,100,default,202,True,100,62,0.28,1.0,58.654405735247025
grid3x3_c4,58,8,conventional,sa,10,10000,101,True,10,9,0.2,1.0,46.583830894317565
grid3x3_c4,58,8,conventional,sa,10,10000,202,True,10,9,0.3,1.0,77.36947001034261
grid3x3_c4,58,8,conventional,sa,10,default,101,True,10,9,0.2,1.0,71.11135945976157
